item_id,size,quality,cup_size,hips,bra_size,height_cm,user_name,length,fit,tokens,bio_tags,sentiment_tags
539980,12,3.0,c,,36,167.64,rosenfieldmarina,just right,small,"['i', 'would', 'recommend', 'to', 'order', 'a', 'size', 'up', 'if', 'you', 'plan', 'to', 'wear', 'it', 'buttoned', 'at', 'any', 'point', '.', 'do', 'not', 'worry', 'about', 'it', 'being', 'baggy', 'or', 'loose', '?', 'it', 'looks', 'and', 'fits', 'just', 'right', '.', 'i', 'think', 'i', 'was', 'surprised', 'by', 'it', 'having', '3/4', 'sleeve', '?', 'keep', 'that', 'in', 'mind', ',', 'as', 'well', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-buttoned', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-overall', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-sleeve', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-positive', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-neutral', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
539980,12,5.0,dd/e,47.0,38,162.56,Dana,just right,fit,"['i', 'like', 'keeping', 'them', 'unbuttoned', ',', 'i', 'am', 'aware', 'that', 'if', 'i', 'try', 'to', 'button', 'it', 'up', 'this', 'size', 'will', 'be', 'too', 'tight', 'for', 'me', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-overall', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O']"
539980,12,3.0,c,,36,170.18,dawngreenwalt,slightly short,small,"['runs', 'small', 'but', 'i', 'love', 'it', '.']","['O', 'B-overall', 'O', 'O', 'O', 'O', 'O']","['O', 'B-negative', 'O', 'O', 'O', 'O', 'O']"
539980,4,5.0,b,,34,157.48,abrown.db88,just right,small,"['i', 'was', 'expecting', 'it', 'to', 'fit', 'snuggly', 'based', 'off', 'the', 'reviews', 'i', 'read', ',', 'and', 'that', 'is', 'what', 'i', 'wanted', 'so', 'it', 'worked', 'out', 'perfectly', '!']","['O', 'O', 'O', 'O', 'O', 'B-overall', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-positive', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
539980,20,5.0,dd/e,,36,162.56,cate4404,just right,fit,"['perfect', '3/4', 'sleeve', 'cardigan', '!']","['O', 'O', 'B-sleeve', 'O', 'O']","['O', 'O', 'B-positive', 'O', 'O']"
539980,20,5.0,d,44.0,38,152.4,Becky,just right,fit,"['i', 'love', 'the', 'fit', 'and', 'color', '.']","['O', 'O', 'O', 'B-overall', 'O', 'O', 'O']","['O', 'O', 'O', 'B-positive', 'O', 'O', 'O']"
539980,12,5.0,d,,40,160.02,sacha.azor,slightly short,fit,"['i', 'do', 'wish', 'the', 'sleeves', 'were', 'full', 'length', 'instead', 'of', '3/4', ',', 'but', 'it', 'is', 'so', 'soft', 'and', 'comfortable', 'i', 'do', 'not', 'really', 'mind', '.']","['O', 'O', 'O', 'O', 'B-sleeve_indirect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
539980,26,4.0,dd/e,,44,170.18,p.perdomo,just right,small,"['i', 'thought', 'it', 'was', 'a', 'little', 'small', 'i', 'should', 'of', 'gotten', 'a', '3x', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-overall', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
539980,8,3.0,d,38.0,34,157.48,Christina,slightly short,small,"['little', 'on', 'the', 'small', 'side', 'but', 'a', 'nice', 'basic', 'cute', 'cardigan', '.']","['O', 'O', 'O', 'B-overall', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
539980,20,3.0,b,45.0,34,162.56,brodykate,just right,large,"['i', 'bought', 'this', 'a', 'bit', 'big', 'but', 'it', 'is', 'a', 'great', 'colour', 'and', 'quality', '.']","['O', 'O', 'O', 'O', 'O', 'B-overall', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
539980,32,4.0,ddd/f,50.0,40,165.1,Krista,just right,small,"['definitely', 'size', 'up', ',', 'unless', 'you', 'want', 'a', 'super', 'snug', 'fit', '.', 'i', 'never', 'button', 'up', 'my', 'cardigan', ',', 'but', 'if', 'you', 'do', ',', 'you', 'may', 'want', 'to', 'size', 'up', 'a', 'couple', 'of', 'sizes', 'if', 'you', 'have', 'a', 'big', 'bust', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-overall', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-chest', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O']"
539980,4,5.0,a,35.0,32,152.4,Luisa,just right,fit,"['the', 'length', 'is', 'just', 'right', 'and', 'it', 'fits', 'perfectly', '?']","['O', 'B-length', 'O', 'O', 'O', 'O', 'O', 'B-overall', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-positive', 'O', 'O']"
539980,12,4.0,d,44.0,36,160.02,acrundle,just right,small,"['only', 'complaint', 'is', 'it', 'runs', 'a', 'little', 'small']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-overall']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative']"
539980,38,3.0,ddd/f,55.0,48,162.56,allison,just right,small,"['super', 'thin', 'material', 'and', 'incredibly', 'tight', 'in', 'the', 'arms']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-sleeve']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative']"
539980,12,3.0,c,,36,162.56,ModLover,just right,small,"['it', 'was', 'still', 'too', 'small', 'across', 'the', 'chest', 'and', 'the', 'litle', 'band', 'in', 'front', 'was', 'a', 'zig', 'zag', 'when', 'buttoned', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-chest', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-buttoned', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O']"
539980,12,5.0,dd/e,,40,167.64,trenessa,just right,small,"['the', 'cardigan', 'is', 'a', 'tad', 'small', 'but', 'i', 'decided', 'to', 'keep', 'it', 'because', 'i', 'think', 'the', 'xl', 'would', 'just', 'hang', '.']","['O', 'O', 'O', 'O', 'O', 'B-overall', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
539980,8,5.0,c,,34,162.56,Elizabeth A. J.,slightly short,small,"['fits', 'rather', 'small', '.']","['O', 'O', 'B-overall', 'O']","['O', 'O', 'B-negative', 'O']"
539980,4,4.0,b,,34,167.64,Katie,just right,fit,"['the', 'color', 'is', 'bold', 'but', 'not', 'glaring', ',', 'and', 'the', 'fit', 'of', 'the', 'sweater', 'is', 'very', 'cute', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-overall', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-positive', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
539980,32,3.0,dd/e,49.0,48,160.02,janetelewis,slightly long,fit,"['i', 'have', 'a', 'short', 'torso', 'and', 'this', 'cardi', 'seems', 'a', 'bit', 'long', 'on', 'me', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-length', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O']"
539980,20,4.0,dd/e,,44,162.56,jbree22,just right,small,"['did', 'not', 'notice', 'the', 'plus', 'sizes', 'run', 'small', 'so', 'buttoned', 'up', 'this', 'looks', 'weird', '.', 'to', 'small', 'for', 'my', 'hips', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-overall', 'O', 'B-buttoned', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-hip', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O']"
539980,12,4.0,c,42.0,36,157.48,Kelsey,just right,fit,"['this', 'cardigan', 'is', 'a', 'dream', 'the', 'length', 'of', 'the', 'body', 'and', 'sleeves', 'is', 'perfect', 'and', 'the', 'quality', 'of', 'the', 'fabric', 'is', 'perfect', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'B-length', 'O', 'O', 'O', 'O', 'B-sleeve', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-positive', 'O', 'O', 'O', 'O', 'B-positive', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
539980,26,4.0,dd/e,43.0,40,162.56,crsemchuk,just right,small,"['it', 'was', 'a', 'little', 'bit', 'small', 'for', 'me', '.', 'i', 'like', 'to', 'be', 'able', 'to', 'button', 'my', 'cardigans', 'all', 'the', 'way', 'up', ',', 'but', 'it', 'did', 'not', 'look', 'as', 'flattering', 'as', 'i', 'would', 'have', 'hoped', '.']","['O', 'O', 'O', 'O', 'O', 'B-overall', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-buttoned_indirect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
539980,32,4.0,ddd/f,53.0,42,162.56,Mollie,slightly short,small,"['it', 'runs', 'very', 'small', '.', 'i', 'tend', 'to', 'where', 'a', '2x', 'in', 'tops', ';', '3x', 'if', 'it', 'runs', 'small', ',', 'but', 'this', 'does', 'not', 'even', 'come', 'close', 'to', 'buttoning', '.', 'it', 'is', 'well', 'made', 'and', 'i', 'love', 'the', 'color', ',', 'but', 'it', 'is', 'also', 'a', 'bit', 'too', 'short', 'for', 'my', 'taste', '.']","['O', 'O', 'O', 'B-overall', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-buttoned', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-length', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O']"
539980,4,4.0,a,35.0,32,167.64,Mary Beth,just right,fit,"['the', 'arms', 'are', 'a', 'little', 'longer', 'than', 'i', 'thought', 'they', 'would', 'be', ',', 'but', 'it', 'looks', 'like', 'a', '3/4', 'sleeve', 'if', 'you', 'pull', 'them', 'up', 'just', 'a', 'tad', '.']","['O', 'B-sleeve', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
539980,26,3.0,ddd/f,50.0,40,170.18,kvines42,just right,fit,"['i', 'love', 'the', 'color', 'and', 'the', 'fit', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-overall', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-positive', 'O']"
539980,1,4.0,a,,32,154.94,biancaannabel,just right,fit,"['sleeve', 'is', 'a', 'great', 'length', ',', 'especially', 'if', 'you', 'wear', 'a', 'watch', 'and', 'bracelets', 'everyday', '.']","['B-sleeve', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
539980,32,5.0,d,51.0,44,152.4,Helene,slightly long,large,"['a', 'tad', 'long', 'on', 'my', 'short', 'frame', ',', 'of', 'course', ',', 'but', 'nothing', 'terrible', '.']","['O', 'O', 'B-length', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
539980,20,5.0,d,50.0,38,157.48,Megan,just right,large,"['when', 'i', 'got', 'the', 'cardigan', 'it', 'was', 'really', 'big', 'though', '.', 'perfect', 'as', 'a', 'slouchy', ',', 'longer', 'cardi', 'with', 'jeans', 'and', 'a', 'tshirt', ',', 'but', 'it', 'is', 'way', 'to', 'big', 'to', 'wear', 'with', 'dresses', 'and', 'look', 'cute', '.', 'i', 'ordered', 'the', 'large', 'the', 'next', 'time', 'around', 'and', 'that', 'fit', 'perfectly', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-overall', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-overall', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-overall', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-positive', 'O', 'O']"
539980,20,5.0,c,,36,157.48,Laura,just right,fit,"['it', 'was', 'the', 'perfect', 'fit', 'and', 'the', 'perfect', 'color', '!']","['O', 'O', 'O', 'O', 'B-overall', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-positive', 'O', 'O', 'O', 'O', 'O']"
539980,26,5.0,d,,38,167.64,ccjackie,just right,small,"['i', 'sized', 'down', 'but', 'it', 'is', 'a', 'little', 'too', 'small', 'for', 'me', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-overall', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O']"
539980,8,5.0,d,,32,154.94,noodlehair1528,just right,small,"['they', 'do', 'run', 'small', '.']","['O', 'O', 'O', 'B-overall_indirect', 'O']","['O', 'O', 'O', 'B-negative', 'O']"
539980,38,4.0,dd/e,,44,165.1,huffmanerachel,just right,fit,"['it', 'does', 'not', 'button', 'up', 'well', 'for', 'me', 'but', 'my', 'bust', 'makes', 'things', 'that', 'button', 'very', 'uncomfortable', 'with', 'their', 'place', 'in', 'the', 'world', ',', 'so', 'i', 'generally', 'only', 'button', 'half', 'way', 'or', 'leave', 'it', 'open', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-chest', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
539980,4,4.0,b,,32,167.64,tmdiegoli,just right,fit,"['really', 'cute', 'and', 'a', 'nice', 'fit', '.']","['O', 'O', 'O', 'O', 'O', 'B-overall', 'O']","['O', 'O', 'O', 'O', 'O', 'B-positive', 'O']"
539980,12,4.0,d,,36,177.8,Rebecca,just right,small,"['definitely', 'runs', 'a', 'little', 'small', 'but', 'it', 'is', 'a', 'great', 'quality', '.']","['O', 'O', 'O', 'O', 'B-overall', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
539980,8,2.0,d,36.0,34,154.94,amy.k.everhart,slightly short,small,"['the', 'color', 'is', 'stunning', ',', 'but', 'the', 'fit', 'just', 'does', 'not', 'work', 'on', 'me', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-overall', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
539980,12,3.0,dd/e,35.0,36,157.48,Roseabelle,slightly long,large,"['i', 'am', 'petite', 'so', 'i', 'wish', 'this', 'came', 'in', 'a', 'petit', 'cut', 'as', 'it', 'is', 'a', 'little', 'long', 'on', 'me', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-length', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O']"
539980,20,4.0,d,45.0,40,165.1,Barb,just right,small,"['its', 'small', 'access', 'the', 'chest', ',', 'but', 'i', 'never', 'do', 'up', 'cardigans', ',', 'so', 'it', 'is', 'okay', 'for', 'me', '.']","['O', 'O', 'O', 'O', 'B-chest', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
539980,4,4.0,d,34.0,32,162.56,Rachel,slightly long,large,"['it', 'is', 'a', 'little', 'larger', 'and', 'a', 'little', 'longer', 'than', 'i', 'had', 'expected', '.']","['O', 'O', 'O', 'O', 'B-overall', 'O', 'O', 'O', 'B-length', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O', 'O', 'O']"
539980,8,5.0,c,49.0,36,167.64,mpiro90,slightly long,large,"['they', 'run', 'a', 'little', 'big', 'for', 'me', '.']","['O', 'O', 'O', 'O', 'B-overall', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-negative', 'O', 'O', 'O']"
